animal,dam,sire
858,NA,NA
759,NA,NA
4908,NA,NA
2432,NA,NA
4555,NA,NA
4890,NA,NA
2620,NA,NA
2979,NA,NA
2447,NA,NA
5459,NA,NA
3962,NA,NA
4770,NA,NA
3655,NA,NA
3511,NA,NA
2822,NA,NA
892,NA,NA
1577,NA,NA
4796,NA,NA
3287,NA,NA
2039,NA,NA
2878,NA,NA
699,NA,NA
2662,NA,NA
2257,NA,NA
205,NA,NA
2827,NA,NA
4611,NA,NA
1267,NA,NA
1058,NA,NA
3210,NA,NA
1049,NA,NA
2375,NA,NA
4160,NA,NA
1957,NA,NA
3999,NA,NA
3219,NA,NA
744,NA,NA
2793,NA,NA
4240,NA,NA
2633,NA,NA
3304,NA,NA
5423,NA,NA
642,NA,NA
2739,NA,NA
1780,NA,NA
768,NA,NA
2094,NA,NA
2154,NA,NA
4456,NA,NA
3452,NA,NA
4387,NA,NA
1704,NA,NA
2184,NA,NA
40,NA,NA
860,NA,NA
459,NA,NA
5417,NA,NA
1072,NA,NA
4409,NA,NA
1752,NA,NA
3507,NA,NA
4984,NA,NA
4432,NA,NA
2307,NA,NA
1778,NA,NA
541,NA,NA
275,NA,NA
2765,NA,NA
1925,NA,NA
3030,NA,NA
2635,NA,NA
2951,NA,NA
677,NA,NA
5473,NA,NA
2230,NA,NA
3860,NA,NA
967,NA,NA
1334,NA,NA
2598,NA,NA
4143,NA,NA
4201,NA,NA
3838,NA,NA
3433,NA,NA
5292,NA,NA
5553,NA,NA
5188,NA,NA
165,NA,NA
2539,NA,NA
4017,NA,NA
2196,NA,NA
82,NA,NA
600,NA,NA
1685,NA,NA
1017,NA,NA
435,NA,NA
87,NA,NA
3736,NA,NA
2580,NA,NA
4231,NA,NA
4524,NA,NA
1673,NA,NA
3538,NA,NA
3687,NA,NA
4189,NA,NA
1922,NA,NA
3396,NA,NA
1227,NA,NA
3367,NA,NA
4842,NA,NA
3874,NA,NA
3637,NA,NA
1537,NA,NA
1917,NA,NA
2015,NA,NA
498,NA,NA
5337,NA,NA
397,NA,NA
2672,NA,NA
5895,NA,NA
1336,NA,NA
5236,NA,NA
4792,NA,NA
4980,NA,NA
2115,NA,NA
1326,NA,NA
4619,NA,NA
4616,NA,NA
1872,NA,NA
773,NA,NA
3248,NA,NA
1406,NA,NA
2609,NA,NA
1978,NA,NA
555,NA,NA
5542,NA,NA
4532,NA,NA
2982,NA,NA
3355,NA,NA
4802,NA,NA
2062,NA,NA
35,NA,NA
18,NA,NA
1074,NA,NA
1030,NA,NA
3702,NA,NA
97,NA,NA
4598,NA,NA
175,NA,NA
960,NA,NA
2810,NA,NA
3893,NA,NA
2173,NA,NA
5270,NA,NA
3727,NA,NA
2243,NA,NA
4342,NA,NA
2787,NA,NA
5334,NA,NA
3226,NA,NA
256,NA,NA
1266,NA,NA
3246,NA,NA
3970,NA,NA
5150,NA,NA
4355,NA,NA
4907,NA,NA
5815,NA,NA
3089,NA,NA
4204,NA,NA
5099,NA,NA
3768,NA,NA
3202,NA,NA
3982,NA,NA
1355,NA,NA
340,NA,NA
3865,NA,NA
1360,NA,NA
192,NA,NA
148,NA,NA
20,NA,NA
2874,NA,NA
4395,NA,NA
999,NA,NA
5071,NA,NA
1052,NA,NA
5730,NA,NA
1727,NA,NA
4736,NA,NA
5504,NA,NA
925,NA,NA
996,NA,NA
1638,NA,NA
3720,NA,NA
675,NA,NA
5315,NA,NA
241,NA,NA
655,NA,NA
211,NA,NA
689,NA,NA
5149,NA,NA
943,NA,NA
32,NA,NA
134,NA,NA
5526,NA,NA
3169,NA,NA
5171,NA,NA
5483,NA,NA
4860,NA,NA
1135,NA,NA
5160,NA,NA
5023,NA,NA
4504,NA,NA
1126,NA,NA
4420,NA,NA
1195,NA,NA
1646,NA,NA
3220,NA,NA
5435,NA,NA
3473,NA,NA
2056,NA,NA
4122,NA,NA
229,NA,NA
782,NA,NA
5565,NA,NA
4364,NA,NA
4328,NA,NA
4626,NA,NA
5347,NA,NA
4891,NA,NA
4859,NA,NA
4096,NA,NA
3776,NA,NA
2420,NA,NA
2989,NA,NA
2388,NA,NA
4916,NA,NA
1282,NA,NA
504,NA,NA
1199,NA,NA
3468,NA,NA
1595,NA,NA
5850,NA,NA
4200,NA,NA
4008,NA,NA
3664,NA,NA
201,NA,NA
1597,NA,NA
4948,NA,NA
5588,NA,NA
4401,NA,NA
5110,NA,NA
1809,NA,NA
2171,NA,NA
2568,NA,NA
1022,NA,NA
4061,NA,NA
4979,NA,NA
1006,NA,NA
4417,NA,NA
2551,NA,NA
828,NA,NA
2449,NA,NA
2029,NA,NA
5455,NA,NA
5841,NA,NA
3571,NA,NA
384,NA,NA
833,NA,NA
618,NA,NA
2156,NA,NA
3295,NA,NA
3607,NA,NA
4325,NA,NA
2172,NA,NA
5113,NA,NA
2226,NA,NA
1243,NA,NA
3085,NA,NA
4960,NA,NA
1200,NA,NA
4531,NA,NA
2701,NA,NA
1538,NA,NA
2655,NA,NA
2797,NA,NA
3882,NA,NA
2629,NA,NA
5514,NA,NA
2037,NA,NA
5197,NA,NA
2096,NA,NA
3098,NA,NA
227,NA,NA
4396,NA,NA
4667,NA,NA
3076,NA,NA
4233,NA,NA
3331,NA,NA
5274,NA,NA
2592,NA,NA
1976,NA,NA
4744,NA,NA
4315,NA,NA
1702,NA,NA
3013,NA,NA
5187,NA,NA
3464,NA,NA
4862,NA,NA
2850,NA,NA
5871,NA,NA
3326,NA,NA
609,NA,NA
3351,NA,NA
3387,NA,NA
3336,NA,NA
785,NA,NA
4849,NA,NA
442,NA,NA
3968,NA,NA
725,NA,NA
5016,NA,NA
4,NA,NA
3322,NA,NA
3926,NA,NA
4416,NA,NA
3386,NA,NA
2675,NA,NA
1785,NA,NA
4495,NA,NA
4305,NA,NA
5372,NA,NA
3530,NA,NA
5074,NA,NA
1357,NA,NA
2194,NA,NA
5875,NA,NA
5088,NA,NA
3555,NA,NA
5221,NA,NA
4394,NA,NA
1116,NA,NA
239,NA,NA
553,NA,NA
2198,NA,NA
5502,NA,NA
4737,NA,NA
1038,NA,NA
5784,NA,NA
1115,NA,NA
2553,NA,NA
4643,NA,NA
827,NA,NA
1948,NA,NA
2413,NA,NA
300,NA,NA
1886,NA,NA
430,NA,NA
4130,NA,NA
3629,NA,NA
875,NA,NA
1729,NA,NA
3495,NA,NA
3405,NA,NA
4822,NA,NA
1035,NA,NA
473,NA,NA
5137,NA,NA
2441,NA,NA
231,NA,NA
4222,NA,NA
3255,NA,NA
5481,NA,NA
4114,NA,NA
4958,NA,NA
5306,NA,NA
5685,NA,NA
2003,NA,NA
3583,NA,NA
4263,NA,NA
3862,NA,NA
3081,NA,NA
1419,NA,NA
1986,NA,NA
3228,NA,NA
2313,NA,NA
4896,NA,NA
4731,NA,NA
2326,NA,NA
1740,NA,NA
638,NA,NA
5037,NA,NA
1341,NA,NA
3192,NA,NA
671,NA,NA
190,NA,NA
5416,NA,NA
4868,NA,NA
5349,NA,NA
2881,NA,NA
5361,NA,NA
2385,NA,NA
5429,NA,NA
54,NA,NA
187,NA,NA
1771,NA,NA
4320,NA,NA
3137,NA,NA
1381,NA,NA
3752,NA,NA
274,NA,NA
280,NA,NA
158,NA,NA
2632,NA,NA
5385,NA,NA
3785,NA,NA
4500,NA,NA
5438,NA,NA
865,NA,NA
3527,NA,NA
3844,NA,NA
206,NA,NA
123,NA,NA
1641,NA,NA
2712,NA,NA
1312,NA,NA
1615,NA,NA
3618,NA,NA
2705,NA,NA
1025,NA,NA
273,NA,NA
665,NA,NA
1186,NA,NA
3319,NA,NA
4544,NA,NA
4966,NA,NA
5722,NA,NA
1853,NA,NA
289,NA,NA
1887,NA,NA
5653,NA,NA
5486,NA,NA
3381,NA,NA
5027,NA,NA
5432,NA,NA
5551,NA,NA
826,NA,NA
5451,NA,NA
654,NA,NA
4260,NA,NA
2273,NA,NA
2716,NA,NA
2000,NA,NA
4140,NA,NA
1701,NA,NA
421,NA,NA
3005,NA,NA
219,NA,NA
1921,NA,NA
1754,NA,NA
3494,NA,NA
3117,NA,NA
5095,NA,NA
1977,NA,NA
318,NA,NA
3010,NA,NA
5626,NA,NA
5322,NA,NA
3769,NA,NA
5174,NA,NA
5145,NA,NA
4347,NA,NA
2860,NA,NA
2358,NA,NA
449,NA,NA
3610,NA,NA
5289,NA,NA
791,NA,NA
3919,NA,NA
5630,NA,NA
2262,NA,NA
3410,NA,NA
4751,NA,NA
428,NA,NA
5840,NA,NA
1603,NA,NA
5472,NA,NA
2159,NA,NA
4845,NA,NA
3603,NA,NA
1261,NA,NA
2448,NA,NA
5547,NA,NA
3549,NA,NA
199,NA,NA
2783,NA,NA
3493,NA,NA
1881,NA,NA
2704,NA,NA
4678,NA,NA
4816,NA,NA
3050,NA,NA
4058,NA,NA
3348,NA,NA
451,NA,NA
5648,NA,NA
2940,NA,NA
3843,NA,NA
1153,NA,NA
5462,NA,NA
5599,NA,NA
4435,NA,NA
4494,NA,NA
2460,NA,NA
1558,NA,NA
4913,NA,NA
1726,NA,NA
4689,NA,NA
5764,NA,NA
3426,NA,NA
3061,NA,NA
4068,NA,NA
587,NA,NA
2481,NA,NA
1773,NA,NA
2742,NA,NA
3438,NA,NA
3854,NA,NA
2391,NA,NA
500,NA,NA
1648,NA,NA
4844,NA,NA
5114,NA,NA
5156,NA,NA
5552,NA,NA
4346,NA,NA
3254,NA,NA
5227,NA,NA
2538,NA,NA
4469,NA,NA
44,NA,NA
5042,NA,NA
4463,NA,NA
5493,NA,NA
3627,NA,NA
2862,NA,NA
1708,NA,NA
1963,NA,NA
2727,NA,NA
5928,NA,NA
1456,NA,NA
4080,NA,NA
514,NA,NA
3385,NA,NA
2049,NA,NA
2073,NA,NA
988,NA,NA
177,NA,NA
1310,NA,NA
1297,NA,NA
200,NA,NA
5904,NA,NA
2991,NA,NA
5124,NA,NA
42,NA,NA
164,NA,NA
3797,NA,NA
1281,NA,NA
1587,NA,NA
4707,NA,NA
5813,NA,NA
5140,NA,NA
3051,NA,NA
1808,NA,NA
5835,NA,NA
1690,NA,NA
4692,NA,NA
1932,NA,NA
2928,NA,NA
4468,NA,NA
3149,NA,NA
3792,NA,NA
2531,NA,NA
1257,NA,NA
3094,NA,NA
2132,NA,NA
1756,NA,NA
4635,NA,NA
3645,NA,NA
5939,NA,NA
2859,NA,NA
2120,NA,NA
5044,NA,NA
2958,NA,NA
2463,NA,NA
1476,NA,NA
2697,NA,NA
2636,NA,NA
913,NA,NA
5800,NA,NA
571,NA,NA
2887,NA,NA
298,NA,NA
4321,NA,NA
2401,NA,NA
3825,NA,NA
1274,NA,NA
4545,NA,NA
3170,NA,NA
3709,NA,NA
2811,NA,NA
5245,NA,NA
5212,NA,NA
2217,NA,NA
2136,NA,NA
4926,NA,NA
316,NA,NA
2384,NA,NA
4326,NA,NA
3365,NA,NA
1280,NA,NA
1193,NA,NA
2678,NA,NA
1775,NA,NA
2549,NA,NA
3909,NA,NA
1680,NA,NA
3706,NA,NA
3053,NA,NA
2886,NA,NA
2316,NA,NA
3339,NA,NA
2584,NA,NA
631,NA,NA
1676,NA,NA
3820,NA,NA
4506,NA,NA
1305,NA,NA
2409,NA,NA
5595,NA,NA
1330,NA,NA
4324,NA,NA
3420,NA,NA
4418,NA,NA
1839,NA,NA
5439,NA,NA
2671,NA,NA
3732,NA,NA
633,NA,NA
2338,NA,NA
5792,NA,NA
4250,NA,NA
4942,NA,NA
4552,NA,NA
1556,NA,NA
3783,NA,NA
4553,NA,NA
5318,NA,NA
3516,NA,NA
5906,NA,NA
2640,NA,NA
2745,NA,NA
207,NA,NA
4923,NA,NA
2949,NA,NA
5035,NA,NA
45,NA,NA
1670,NA,NA
1907,NA,NA
2264,NA,NA
5041,NA,NA
411,NA,NA
235,NA,NA
1424,NA,NA
4086,NA,NA
4978,NA,NA
3102,NA,NA
307,NA,NA
834,NA,NA
1362,NA,NA
4125,NA,NA
1372,NA,NA
1620,NA,NA
3388,NA,NA
2563,NA,NA
5507,NA,NA
4138,NA,NA
1720,NA,NA
5131,NA,NA
5343,NA,NA
1478,NA,NA
132,NA,NA
4161,NA,NA
3663,NA,NA
5749,NA,NA
2798,NA,NA
2036,NA,NA
5342,NA,NA
5454,NA,NA
2617,NA,NA
3924,NA,NA
4646,NA,NA
3288,NA,NA
2408,NA,NA
3083,NA,NA
2424,NA,NA
4264,NA,NA
5515,NA,NA
3853,NA,NA
4367,NA,NA
324,NA,NA
5488,NA,NA
5061,NA,NA
710,NA,NA
4397,NA,NA
1470,NA,NA
1875,NA,NA
657,NA,NA
5121,NA,NA
1999,NA,NA
1568,NA,NA
3485,NA,NA
4349,NA,NA
291,NA,NA
3067,NA,NA
5511,NA,NA
2021,NA,NA
1251,NA,NA
5376,NA,NA
2310,NA,NA
1671,NA,NA
3765,NA,NA
693,NA,NA
1002,NA,NA
2767,NA,NA
5899,NA,NA
4311,NA,NA
5228,NA,NA
5298,NA,NA
2520,NA,NA
2892,NA,NA
1946,NA,NA
5856,NA,NA
2302,NA,NA
874,NA,NA
715,NA,NA
717,NA,NA
2856,NA,NA
5441,NA,NA
1376,NA,NA
4382,NA,NA
73,NA,NA
2019,NA,NA
1339,NA,NA
4755,NA,NA
1180,NA,NA
262,NA,NA
3321,NA,NA
4221,NA,NA
3505,NA,NA
701,NA,NA
2806,NA,NA
3476,NA,NA
1293,NA,NA
2438,NA,NA
3986,NA,NA
2760,NA,NA
1232,NA,NA
4767,NA,NA
5662,NA,NA
3969,NA,NA
2009,NA,NA
4575,NA,NA
5628,NA,NA
79,NA,NA
5116,NA,NA
1288,NA,NA
530,NA,NA
3791,NA,NA
2543,NA,NA
2030,NA,NA
3164,NA,NA
4049,NA,NA
3162,NA,NA
3582,NA,NA
2353,NA,NA
2103,NA,NA
2014,NA,NA
787,NA,NA
5532,NA,NA
3300,NA,NA
1812,NA,NA
2855,NA,NA
1019,NA,NA
5726,NA,NA
4933,NA,NA
2379,NA,NA
2493,NA,NA
3484,NA,NA
4962,NA,NA
1066,NA,NA
5323,NA,NA
3959,NA,NA
107,NA,NA
3831,NA,NA
2813,NA,NA
101,NA,NA
2277,NA,NA
2337,NA,NA
2968,NA,NA
4662,NA,NA
3209,NA,NA
3284,NA,NA
2289,NA,NA
2192,NA,NA
5025,NA,NA
4152,NA,NA
2475,NA,NA
1149,NA,NA
2602,NA,NA
2732,NA,NA
1374,NA,NA
2020,NA,NA
4131,NA,NA
3206,NA,NA
2537,NA,NA
2119,NA,NA
4973,NA,NA
3972,NA,NA
3173,NA,NA
1829,NA,NA
5436,NA,NA
2775,NA,NA
3046,NA,NA
2197,NA,NA
1940,NA,NA
5195,NA,NA
3977,NA,NA
1089,NA,NA
2710,NA,NA
3647,NA,NA
2266,NA,NA
3576,NA,NA
1450,NA,NA
5657,NA,NA
2140,NA,NA
2898,NA,NA
5716,NA,NA
4832,NA,NA
3716,NA,NA
885,NA,NA
4759,NA,NA
2005,NA,NA
1012,NA,NA
4567,NA,NA
2426,NA,NA
640,NA,NA
1215,NA,NA
1042,NA,NA
4310,NA,NA
4641,NA,NA
5412,NA,NA
4985,NA,NA
4912,NA,NA
5293,NA,NA
5355,NA,NA
5226,NA,NA
4681,NA,NA
5859,NA,NA
5577,NA,NA
4658,NA,NA
2034,NA,NA
4538,NA,NA
1599,NA,NA
5609,NA,NA
3751,NA,NA
5897,NA,NA
156,NA,NA
64,NA,NA
2431,NA,NA
1604,NA,NA
5826,NA,NA
1949,NA,NA
1032,NA,NA
2997,NA,NA
4565,NA,NA
5805,NA,NA
392,NA,NA
5596,NA,NA
5319,NA,NA
1719,NA,NA
523,NA,NA
3648,NA,NA
3146,NA,NA
4348,NA,NA
1920,NA,NA
4965,NA,NA
2498,NA,NA
3568,NA,NA
3773,NA,NA
3009,NA,NA
4638,NA,NA
5383,NA,NA
945,NA,NA
3729,NA,NA
1858,NA,NA
5464,NA,NA
2455,NA,NA
2244,NA,NA
5094,NA,NA
5618,NA,NA
3118,NA,NA
647,NA,NA
1,NA,NA
5918,NA,NA
2623,NA,NA
1057,NA,NA
2348,NA,NA
3975,NA,NA
2583,NA,NA
2867,NA,NA
1798,NA,NA
5143,NA,NA
272,NA,NA
258,NA,NA
579,NA,NA
4861,NA,NA
4533,NA,NA
3586,NA,NA
4579,NA,NA
3997,NA,NA
5820,NA,NA
3500,NA,NA
853,NA,NA
1173,NA,NA
5807,NA,NA
536,NA,NA
5690,NA,NA
1776,NA,NA
1415,NA,NA
1903,NA,NA
2595,NA,NA
1290,NA,NA
4333,NA,NA
1760,NA,NA
620,NA,NA
1384,NA,NA
882,NA,NA
5767,NA,NA
4353,NA,NA
3244,NA,NA
1649,NA,NA
5010,NA,NA
1013,NA,NA
74,NA,NA
404,NA,NA
2664,NA,NA
4422,NA,NA
5269,NA,NA
3775,NA,NA
5656,NA,NA
2960,NA,NA
3625,NA,NA
2292,NA,NA
400,NA,NA
3861,NA,NA
1484,NA,NA
5866,NA,NA
3723,NA,NA
2126,NA,NA
4608,NA,NA
1507,NA,NA
1464,NA,NA
4499,NA,NA
447,NA,NA
453,NA,NA
1621,NA,NA
5132,NA,NA
3257,NA,NA
1973,NA,NA
3899,NA,NA
223,NA,NA
4795,NA,NA
2239,NA,NA
1423,NA,NA
4208,NA,NA
5185,NA,NA
5378,NA,NA
3812,NA,NA
1582,NA,NA
5086,NA,2859
2335,NA,4494
4514,2672,2493
2221,NA,181
5353,4080,NA
2435,3999,NA
718,2196,NA
5688,NA,651
5048,NA,5532
2405,3854,NA
3650,1648,5462
5300,NA,5462
1063,4689,NA
1956,NA,5462
573,5227,5462
3040,NA,5462
4547,1648,NA
4181,3627,NA
3033,4689,NA
1983,1648,NA
962,NA,5462
1861,3438,NA
3447,2538,5462
1938,500,NA
4070,1726,NA
2004,988,1153
2756,3438,NA
474,988,NA
2285,1274,NA
3677,587,5462
3613,NA,759
2456,5124,2742
3466,3627,5462
163,1648,NA
1571,4321,NA
1770,2463,3843
1675,3854,5462
5874,5599,NA
1608,500,5462
2255,3426,NA
2972,NA,1153
2866,4689,NA
2865,4068,NA
5367,2584,NA
184,705,NA
2721,2217,4787
1491,988,NA
1352,5928,4787
4800,NA,1153
4460,4545,NA
2146,3854,1153
438,3709,NA
3073,5227,NA
2101,123,4546
3182,1297,NA
1822,1274,NA
408,164,NA
1889,3170,NA
5398,3438,NA
4166,5124,NA
2848,5599,1558
602,3339,NA
5243,587,NA
171,1726,NA
775,4321,NA
5754,5044,NA
3471,2463,NA
5166,3627,NA
4103,1297,NA
1306,2316,NA
2547,5227,NA
456,4321,NA
4872,316,4890
2204,1274,NA
1926,2463,4787
4013,4080,3843
4270,988,NA
4557,5044,NA
2295,1257,NA
1174,3854,5462
3839,1648,NA
1974,3339,NA
2950,5928,NA
1825,3709,1153
4763,500,NA
1681,164,NA
4503,5599,NA
4400,NA,759
4843,913,NA
1819,3438,NA
2917,4068,NA
5703,4689,NA
2461,2217,5904
2128,3426,NA
4537,2538,5462
3774,4545,NA
2343,44,NA
4155,1726,NA
2534,4908,NA
1300,5124,NA
303,123,4546
3721,2584,3843
127,3627,NA
4534,500,NA
3353,3426,NA
902,3438,NA
22,164,NA
713,3170,NA
337,4068,NA
1831,4080,1153
1154,3854,3843
3604,1274,NA
3107,2316,NA
2749,4321,1558
2071,1297,759
1322,1648,3843
2312,4418,NA
5646,NA,2742
1802,45,NA
3662,988,1558
342,4506,NA
1835,5227,NA
4561,2217,NA
4178,4545,NA
5638,44,NA
5700,913,NA
209,2538,3843
2256,587,NA
5744,4689,1153
2525,5599,NA
5359,5124,3843
5033,316,1153
1109,3339,1558
295,2463,1558
3097,1726,NA
315,3709,1558
4651,4978,NA
3159,5599,NA
3199,913,NA
2178,500,5904
4906,587,NA
3036,2584,5904
5566,3170,NA
4177,3709,NA
5164,3149,NA
4873,2538,5904
4959,2463,3843
1864,4080,1153
2477,4326,NA
2723,4707,NA
5932,4978,NA
1803,3438,NA
4172,1297,1558
5550,4321,NA
1827,3339,NA
4855,3627,3061
5572,164,2862
2974,5124,1927
1102,4068,NA
2169,5451,4942
2579,1648,NA
894,988,1558
1176,4418,NA
5698,4506,NA
5702,44,NA
5252,3426,NA
1644,1257,NA
1441,1726,NA
978,4545,1558
533,1297,NA
4955,3627,NA
260,NA,4494
5407,NA,759
3649,4080,1478
5789,45,651
3781,1274,NA
1065,4707,NA
1981,3629,NA
5375,1648,NA
5868,5599,NA
2557,44,NA
4690,NA,3792
5496,3709,4635
5111,5212,NA
3158,2584,922
4448,3339,1927
2437,316,NA
723,4068,NA
5182,2316,NA
1667,2463,NA
3422,4978,NA
1661,164,NA
3811,3854,NA
4989,4321,4890
3402,5363,NA
2653,1017,NA
2442,NA,2384
4899,3170,NA
2043,3438,NA
1309,4418,NA
5891,2217,1927
5261,3426,NA
2325,4545,NA
3290,1257,NA
4799,2538,5904
3261,4506,NA
3852,988,NA
4159,4326,NA
2875,587,NA
4888,5124,1153
5499,2217,NA
628,2463,NA
5136,1274,NA
1230,2538,5904
2038,5124,NA
5699,500,42
1961,4326,NA
83,587,NA
5524,316,NA
5541,988,NA
4779,4506,NA
1307,3709,NA
5766,45,NA
3303,NA,181
5064,3339,NA
1942,1297,4635
4756,4321,4324
650,4068,NA
4079,164,1310
4298,4707,NA
4323,4545,NA
2650,NA,4463
4914,3854,NA
1211,2584,NA
24,3627,NA
1530,44,NA
2691,4326,NA
4865,2584,181
5076,316,1478
3112,587,NA
155,3149,NA
3489,44,NA
3090,5124,NA
4124,2538,NA
2376,3627,NA
336,2217,3516
4505,45,NA
5680,3170,NA
4714,2463,NA
3858,3709,1478
1934,1257,NA
3203,2316,NA
465,4321,4890
1820,1297,4324
496,1274,1478
5916,500,NA
3682,164,NA
2565,1999,NA
3666,2584,NA
4289,4707,NA
5232,1257,NA
5172,45,NA
841,164,NA
3054,2217,4324
3559,3627,NA
2736,5493,NA
221,5599,NA
1871,5124,NA
2470,3709,1478
325,1274,1478
2613,316,2563
5907,2463,NA
852,1297,4324
3052,4321,1478
729,3170,NA
4828,1274,4397
4810,4707,NA
3413,164,NA
1560,2584,NA
1157,4321,NA
2929,5212,NA
1506,2463,NA
1056,500,NA
5183,4506,NA
916,3339,NA
2937,3765,NA
1613,3149,NA
3766,2409,NA
1494,4326,NA
108,158,NA
4543,2538,4942
3988,1257,NA
2715,4311,NA
1007,NA,5454
627,2217,4324
2301,1999,NA
1001,2217,1478
4856,1274,NA
2681,45,NA
3197,3339,NA
1140,1297,NA
3366,4250,NA
2395,4326,NA
840,5493,NA
4487,2409,NA
2924,316,NA
2252,2892,NA
3084,3709,NA
3434,2463,NA
245,4506,NA
2111,2217,NA
5008,2892,NA
2125,1297,NA
2523,2413,NA
3987,4321,NA
3214,1274,NA
676,3765,NA
2381,2463,NA
4309,5228,NA
5858,5124,NA
3004,5212,NA
3790,1999,NA
3688,45,NA
3915,2463,NA
5623,2892,NA
889,4326,NA
3457,316,2563
4738,2413,NA
81,2584,NA
2771,1297,NA
4927,2409,NA
5057,3709,NA
2478,657,NA
4405,3765,NA
4604,3765,NA
4679,3321,NA
2706,2892,NA
4436,657,NA
67,2584,NA
528,158,NA
1304,1274,NA
905,NA,5121
90,2030,NA
1214,2892,NA
2367,1999,NA
1277,45,NA
1541,657,NA
992,2672,NA
41,316,NA
1816,2409,NA
4093,1274,NA
2027,3765,NA
85,73,NA
455,3321,NA
183,3765,NA
2768,657,NA
366,1999,NA
43,316,NA
3912,3321,NA
3762,73,NA
2328,1274,NA
3398,5662,NA
2288,3765,NA
2690,2030,NA
122,3765,NA
3756,73,NA
2900,3959,NA
3643,5662,NA
4406,NA,2124
2614,NA,107
5633,3484,NA
15,2030,NA
2815,1701,NA
1596,3959,NA
4525,NA,1486
1923,1701,NA
5736,3484,NA
3793,4048,NA
3125,1701,NA
5387,1769,NA
283,4048,NA
2176,5938,NA
5258,1227,NA
4037,1673,NA
3847,NA,5480
1129,NA,5480
3842,NA,5480
1908,782,NA
4403,782,NA
2512,NA,2101
5520,NA,4865
72,NA,978
5631,NA,2470
5677,3677,NA
2571,NA,2101
3514,3650,NA
1029,3040,NA
4390,1063,3843
4029,573,NA
4850,1938,NA
3311,1063,3843
1353,1861,NA
3685,4547,NA
1656,3650,NA
1417,2004,4787
3570,4070,NA
2394,2405,NA
1757,2004,1558
593,1861,NA
1016,1983,NA
5201,1571,1153
460,2285,1558
1804,4547,3843
5305,3613,1558
846,1063,1153
5475,2456,5904
352,573,NA
5787,3040,3843
5851,1675,NA
331,1608,1927
652,3650,3843
3168,1675,1927
4442,3677,1153
673,1608,NA
4163,4070,NA
3540,573,1558
5752,NA,3033
1361,1938,NA
56,2456,NA
2625,1063,NA
2526,3613,4635
2522,5367,NA
1235,3854,5300
5713,2285,1558
613,3182,NA
5931,3447,5904
3163,3650,NA
3813,1571,2742
2658,1861,NA
4925,3040,NA
3101,3447,1927
3939,3613,4890
5430,3774,4463
147,1174,NA
3324,1861,NA
4052,1675,NA
332,573,4635
4232,1983,NA
819,4547,NA
93,3650,2862
5449,4155,NA
151,1608,NA
2643,1825,115
1473,2405,NA
5437,2285,4635
2778,2146,NA
2647,2004,4635
1047,3040,NA
5587,1063,NA
371,4013,NA
243,3677,NA
3964,1926,922
1247,5451,4763
3028,2866,4635
4021,2456,1310
3747,1938,NA
4313,4070,NA
1187,3613,NA
5420,573,4324
667,1926,NA
